Date,Category,Sales,Quantity
2024-12-22 05:00:00,Grocery,1521,35
2024-12-22 06:00:00,Fashion,1943,15
2024-12-22 07:00:00,Sports,385,4
2024-12-22 08:00:00,Electronics,797,15
2024-12-22 09:00:00,Grocery,1817,42
2024-12-22 10:00:00,Home,1064,38
2024-12-22 11:00:00,Electronics,468,45
2024-12-22 12:00:00,Fashion,754,39
2024-12-22 13:00:00,Sports,1545,1
2024-12-22 14:00:00,Electronics,1841,22
2024-12-22 15:00:00,Home,753,11
2024-12-22 16:00:00,Home,796,46
2024-12-22 17:00:00,Fashion,1566,38
2024-12-22 18:00:00,Electronics,1876,37
2024-12-22 19:00:00,Grocery,1643,26
2024-12-22 20:00:00,Electronics,1123,27
2024-12-22 21:00:00,Home,1707,13
2024-12-22 22:00:00,Fashion,1014,7
2024-12-22 23:00:00,Fashion,387,8
2024-12-23 00:00:00,Grocery,194,46
2024-12-23 01:00:00,Fashion,768,23
2024-12-23 02:00:00,Fashion,140,26
2024-12-23 03:00:00,Fashion,430,44
2024-12-23 04:00:00,Fashion,1936,27
2024-12-23 05:00:00,Fashion,1904,9
2024-12-23 06:00:00,Home,1278,46
2024-12-23 07:00:00,Electronics,603,38
2024-12-23 08:00:00,Sports,374,47
2024-12-23 09:00:00,Fashion,1789,13
2024-12-23 10:00:00,Sports,1688,7
2024-12-23 11:00:00,Sports,278,11
2024-12-23 12:00:00,Home,1875,10
2024-12-23 13:00:00,Fashion,236,33
2024-12-23 14:00:00,Sports,866,39
2024-12-23 15:00:00,Fashion,1087,3
2024-12-23 16:00:00,Grocery,1859,41
2024-12-23 17:00:00,Grocery,1303,29
2024-12-23 18:00:00,Grocery,1305,37
2024-12-23 19:00:00,Sports,1382,45
2024-12-23 20:00:00,Grocery,342,16
2024-12-23 21:00:00,Home,1219,16
2024-12-23 22:00:00,Home,296,44
2024-12-23 23:00:00,Sports,625,43
2024-12-24 00:00:00,Fashion,731,49
2024-12-24 01:00:00,Electronics,1510,7
2024-12-24 02:00:00,Fashion,507,15
2024-12-24 03:00:00,Fashion,1392,38
2024-12-24 04:00:00,Fashion,1294,6
2024-12-24 05:00:00,Fashion,1707,18
2024-12-24 06:00:00,Electronics,790,19
2024-12-24 07:00:00,Grocery,269,2
2024-12-24 08:00:00,Fashion,258,3
2024-12-24 09:00:00,Home,1632,46
2024-12-24 10:00:00,Sports,546,25
2024-12-24 11:00:00,Sports,1789,36
2024-12-24 12:00:00,Home,1117,49
2024-12-24 13:00:00,Fashion,1205,28
2024-12-24 14:00:00,Electronics,1180,38
2024-12-24 15:00:00,Grocery,1642,28
2024-12-24 16:00:00,Sports,211,32
2024-12-24 17:00:00,Grocery,147,41
2024-12-24 18:00:00,Electronics,1715,36
2024-12-24 19:00:00,Sports,475,39
2024-12-24 20:00:00,Grocery,927,36
2024-12-24 21:00:00,Electronics,132,43
2024-12-24 22:00:00,Grocery,603,23
2024-12-24 23:00:00,Fashion,726,2
2024-12-25 00:00:00,Electronics,1126,10
2024-12-25 01:00:00,Grocery,1609,6
2024-12-25 02:00:00,Fashion,1639,8
2024-12-25 03:00:00,Fashion,1991,15
2024-12-25 04:00:00,Electronics,1895,45
2024-12-25 05:00:00,Home,141,29
2024-12-25 06:00:00,Sports,108,28
2024-12-25 07:00:00,Electronics,1099,22
2024-12-25 08:00:00,Fashion,918,34
2024-12-25 09:00:00,Fashion,756,20
2024-12-25 10:00:00,Electronics,1732,33
2024-12-25 11:00:00,Home,1911,15
2024-12-25 12:00:00,Sports,1265,7
2024-12-25 13:00:00,Grocery,889,24
2024-12-25 14:00:00,Electronics,1559,26
2024-12-25 15:00:00,Sports,1150,10
2024-12-25 16:00:00,Sports,1166,15
2024-12-25 17:00:00,Fashion,1254,37
2024-12-25 18:00:00,Grocery,1339,24
2024-12-25 19:00:00,Electronics,1729,11
2024-12-25 20:00:00,Fashion,1643,40
2024-12-25 21:00:00,Fashion,697,21
2024-12-25 22:00:00,Home,1468,40
2024-12-25 23:00:00,Sports,1631,38
2024-12-26 00:00:00,Electronics,1773,15
2024-12-26 01:00:00,Electronics,1536,15
2024-12-26 02:00:00,Electronics,1035,37
2024-12-26 03:00:00,Fashion,1369,45
2024-12-26 04:00:00,Home,1572,14
2024-12-26 05:00:00,Grocery,1111,43
2024-12-26 06:00:00,Fashion,120,21
2024-12-26 07:00:00,Grocery,1098,44
2024-12-26 08:00:00,Home,1531,20
2024-12-26 09:00:00,Sports,556,33
2024-12-26 10:00:00,Electronics,1567,3
2024-12-26 11:00:00,Grocery,1113,40
2024-12-26 12:00:00,Fashion,364,23
2024-12-26 13:00:00,Grocery,1783,44
2024-12-26 14:00:00,Sports,283,47
2024-12-26 15:00:00,Electronics,326,23
2024-12-26 16:00:00,Grocery,1927,27
2024-12-26 17:00:00,Sports,1671,35
2024-12-26 18:00:00,Fashion,1369,25
2024-12-26 19:00:00,Home,1196,32
2024-12-26 20:00:00,Fashion,1273,22
2024-12-26 21:00:00,Electronics,1636,8
2024-12-26 22:00:00,Fashion,1192,38
2024-12-26 23:00:00,Fashion,1068,18
2024-12-27 00:00:00,Fashion,904,28
2024-12-27 01:00:00,Fashion,1353,28
2024-12-27 02:00:00,Electronics,822,11
2024-12-27 03:00:00,Sports,1195,12
2024-12-27 04:00:00,Grocery,1101,2
2024-12-27 05:00:00,Home,974,37
2024-12-27 06:00:00,Grocery,1731,4
2024-12-27 07:00:00,Grocery,1520,41
2024-12-27 08:00:00,Home,183,45
2024-12-27 09:00:00,Electronics,839,45
2024-12-27 10:00:00,Home,1422,47
2024-12-27 11:00:00,Electronics,1871,34
2024-12-27 12:00:00,Grocery,1416,23
2024-12-27 13:00:00,Electronics,1857,13
2024-12-27 14:00:00,Sports,322,7
2024-12-27 15:00:00,Home,892,32
2024-12-27 16:00:00,Sports,832,23
2024-12-27 17:00:00,Grocery,1339,49
2024-12-27 18:00:00,Home,1354,8
2024-12-27 19:00:00,Grocery,504,47
2024-12-27 20:00:00,Sports,1292,47
2024-12-27 21:00:00,Grocery,428,37
2024-12-27 22:00:00,Home,525,34
2024-12-27 23:00:00,Home,1677,48
2024-12-28 00:00:00,Grocery,869,29
2024-12-28 01:00:00,Home,1319,37
2024-12-28 02:00:00,Home,707,23
2024-12-28 03:00:00,Grocery,1952,38
2024-12-28 04:00:00,Sports,625,29
2024-12-28 05:00:00,Home,724,44
2024-12-28 06:00:00,Home,176,5
2024-12-28 07:00:00,Home,1400,40
2024-12-28 08:00:00,Home,1019,11
2024-12-28 09:00:00,Grocery,1045,14
2024-12-28 10:00:00,Sports,565,49
2024-12-28 11:00:00,Sports,1571,42
2024-12-28 12:00:00,Electronics,1443,2
2024-12-28 13:00:00,Home,1283,35
2024-12-28 14:00:00,Home,591,45
2024-12-28 15:00:00,Electronics,412,49
2024-12-28 16:00:00,Sports,1754,35
2024-12-28 17:00:00,Fashion,1284,42
2024-12-28 18:00:00,Fashion,407,28
2024-12-28 19:00:00,Sports,1986,8
2024-12-28 20:00:00,Home,1269,32
2024-12-28 21:00:00,Fashion,1798,4
2024-12-28 22:00:00,Grocery,1519,45
2024-12-28 23:00:00,Grocery,790,7
2024-12-29 00:00:00,Electronics,188,39
2024-12-29 01:00:00,Sports,834,48
2024-12-29 02:00:00,Sports,877,27
2024-12-29 03:00:00,Fashion,850,37
2024-12-29 04:00:00,Home,1431,17
2024-12-29 05:00:00,Sports,1669,10
2024-12-29 06:00:00,Fashion,470,4
2024-12-29 07:00:00,Fashion,550,23
2024-12-29 08:00:00,Sports,266,14
2024-12-29 09:00:00,Fashion,491,5
2024-12-29 10:00:00,Electronics,1760,2
2024-12-29 11:00:00,Electronics,835,46
2024-12-29 12:00:00,Sports,590,24
2024-12-29 13:00:00,Home,1024,18
2024-12-29 14:00:00,Electronics,1273,27
2024-12-29 15:00:00,Electronics,1591,24
2024-12-29 16:00:00,Sports,1824,29
2024-12-29 17:00:00,Grocery,1166,11
2024-12-29 18:00:00,Fashion,1044,48
2024-12-29 19:00:00,Electronics,128,18
2024-12-29 20:00:00,Grocery,1997,48
2024-12-29 21:00:00,Home,1755,4
2024-12-29 22:00:00,Grocery,1972,33
2024-12-29 23:00:00,Sports,1154,14
2024-12-30 00:00:00,Home,792,44
2024-12-30 01:00:00,Home,1797,42
2024-12-30 02:00:00,Grocery,227,32
2024-12-30 03:00:00,Sports,866,4
2024-12-30 04:00:00,Electronics,1417,20
2024-12-30 05:00:00,Grocery,540,21
2024-12-30 06:00:00,Electronics,968,3
2024-12-30 07:00:00,Grocery,1511,25
2024-12-30 08:00:00,Electronics,1889,4
2024-12-30 09:00:00,Grocery,1765,47
2024-12-30 10:00:00,Home,623,11
2024-12-30 11:00:00,Fashion,1670,16
2024-12-30 12:00:00,Home,1833,36
2024-12-30 13:00:00,Electronics,859,6
2024-12-30 14:00:00,Sports,209,31
2024-12-30 15:00:00,Home,1451,40
2024-12-30 16:00:00,Fashion,1528,13
2024-12-30 17:00:00,Electronics,1368,23
2024-12-30 18:00:00,Home,1885,4
2024-12-30 19:00:00,Grocery,1952,37
2024-12-30 20:00:00,Sports,262,42
2024-12-30 21:00:00,Electronics,659,37
2024-12-30 22:00:00,Home,498,44
2024-12-30 23:00:00,Electronics,682,33
2024-12-31 00:00:00,Grocery,498,42
2024-12-31 01:00:00,Fashion,1616,29
2024-12-31 02:00:00,Home,1769,37
2024-12-31 03:00:00,Electronics,338,19
2024-12-31 04:00:00,Electronics,1588,20
2024-12-31 05:00:00,Electronics,1703,32
2024-12-31 06:00:00,Fashion,1913,44
2024-12-31 07:00:00,Electronics,1155,16
2024-12-31 08:00:00,Sports,1246,5
2024-12-31 09:00:00,Sports,1657,49
2024-12-31 10:00:00,Electronics,1790,46
2024-12-31 11:00:00,Sports,209,12
2024-12-31 12:00:00,Home,1394,45
2024-12-31 13:00:00,Sports,1503,21
2024-12-31 14:00:00,Electronics,399,14
2024-12-31 15:00:00,Grocery,1750,37
2024-12-31 16:00:00,Home,1855,22
2024-12-31 17:00:00,Fashion,1101,30
2024-12-31 18:00:00,Electronics,1865,23
2024-12-31 19:00:00,Fashion,863,5
2024-12-31 20:00:00,Grocery,348,29
2024-12-31 21:00:00,Fashion,620,30
2024-12-31 22:00:00,Electronics,133,18
2024-12-31 23:00:00,Electronics,327,46
2025-01-01 00:00:00,Grocery,684,1
2025-01-01 01:00:00,Electronics,1522,39
2025-01-01 02:00:00,Grocery,1057,17
2025-01-01 03:00:00,Grocery,912,3
2025-01-01 04:00:00,Electronics,823,42
2025-01-01 05:00:00,Sports,683,7
2025-01-01 06:00:00,Grocery,669,27
2025-01-01 07:00:00,Electronics,319,28
2025-01-01 08:00:00,Sports,1494,44
2025-01-01 09:00:00,Grocery,886,31
2025-01-01 10:00:00,Sports,1884,15
2025-01-01 11:00:00,Home,627,48
2025-01-01 12:00:00,Home,174,8
2025-01-01 13:00:00,Sports,1741,6
2025-01-01 14:00:00,Grocery,235,28
2025-01-01 15:00:00,Electronics,173,4
2025-01-01 16:00:00,Fashion,353,30
2025-01-01 17:00:00,Electronics,1141,43
2025-01-01 18:00:00,Fashion,1121,17
2025-01-01 19:00:00,Fashion,1166,34
2025-01-01 20:00:00,Grocery,149,6
2025-01-01 21:00:00,Sports,614,36
2025-01-01 22:00:00,Electronics,843,35
2025-01-01 23:00:00,Sports,830,39
2025-01-02 00:00:00,Home,670,39
2025-01-02 01:00:00,Grocery,1919,16
2025-01-02 02:00:00,Grocery,1937,2
2025-01-02 03:00:00,Home,675,8
2025-01-02 04:00:00,Electronics,1705,15
2025-01-02 05:00:00,Home,1426,27
2025-01-02 06:00:00,Electronics,1265,16
2025-01-02 07:00:00,Fashion,1002,1
2025-01-02 08:00:00,Grocery,301,10
2025-01-02 09:00:00,Electronics,306,7
2025-01-02 10:00:00,Sports,514,48
2025-01-02 11:00:00,Sports,320,10
2025-01-02 12:00:00,Grocery,1485,12
2025-01-02 13:00:00,Home,857,17
2025-01-02 14:00:00,Home,1204,45
2025-01-02 15:00:00,Electronics,862,12
2025-01-02 16:00:00,Home,662,15
2025-01-02 17:00:00,Grocery,1408,46
2025-01-02 18:00:00,Electronics,468,32
2025-01-02 19:00:00,Fashion,1615,32
2025-01-02 20:00:00,Home,995,26
2025-01-02 21:00:00,Home,1469,14
2025-01-02 22:00:00,Electronics,303,26
2025-01-02 23:00:00,Sports,1148,5
2025-01-03 00:00:00,Home,1056,38
2025-01-03 01:00:00,Grocery,1676,46
2025-01-03 02:00:00,Home,168,4
2025-01-03 03:00:00,Fashion,615,28
2025-01-03 04:00:00,Home,1615,1
2025-01-03 05:00:00,Sports,339,13
2025-01-03 06:00:00,Home,460,43
2025-01-03 07:00:00,Electronics,1564,3
2025-01-03 08:00:00,Home,1154,49
2025-01-03 09:00:00,Sports,1752,25
2025-01-03 10:00:00,Electronics,806,42
2025-01-03 11:00:00,Grocery,1725,16
2025-01-03 12:00:00,Electronics,789,21
2025-01-03 13:00:00,Fashion,756,13
2025-01-03 14:00:00,Electronics,1837,44
2025-01-03 15:00:00,Grocery,1445,36
2025-01-03 16:00:00,Home,443,8
2025-01-03 17:00:00,Electronics,1838,44
2025-01-03 18:00:00,Electronics,635,19
2025-01-03 19:00:00,Electronics,454,47
2025-01-03 20:00:00,Electronics,1594,16
2025-01-03 21:00:00,Grocery,1027,12
2025-01-03 22:00:00,Sports,1082,20
2025-01-03 23:00:00,Sports,204,18
2025-01-04 00:00:00,Electronics,1910,12
2025-01-04 01:00:00,Grocery,1445,48
2025-01-04 02:00:00,Grocery,1695,25
2025-01-04 03:00:00,Electronics,1061,11
2025-01-04 04:00:00,Fashion,626,22
2025-01-04 05:00:00,Electronics,603,46
2025-01-04 06:00:00,Fashion,1208,34
2025-01-04 07:00:00,Electronics,1030,13
2025-01-04 08:00:00,Fashion,808,46
2025-01-04 09:00:00,Fashion,334,38
2025-01-04 10:00:00,Electronics,1979,12
2025-01-04 11:00:00,Fashion,1386,39
2025-01-04 12:00:00,Home,1129,36
2025-01-04 13:00:00,Sports,593,28
2025-01-04 14:00:00,Grocery,1412,27
2025-01-04 15:00:00,Fashion,1693,39
2025-01-04 16:00:00,Fashion,1780,13
2025-01-04 17:00:00,Grocery,977,43
2025-01-04 18:00:00,Fashion,1677,40
2025-01-04 19:00:00,Grocery,1473,27
2025-01-04 20:00:00,Electronics,1323,31
2025-01-04 21:00:00,Home,1809,2
2025-01-04 22:00:00,Home,1066,18
2025-01-04 23:00:00,Sports,1065,26
2025-01-05 00:00:00,Fashion,1063,42
2025-01-05 01:00:00,Sports,996,31
2025-01-05 02:00:00,Electronics,1458,38
2025-01-05 03:00:00,Home,1730,22
2025-01-05 04:00:00,Electronics,316,36
2025-01-05 05:00:00,Electronics,722,19
2025-01-05 06:00:00,Fashion,452,14
2025-01-05 07:00:00,Electronics,791,14
2025-01-05 08:00:00,Home,774,29
2025-01-05 09:00:00,Sports,730,17
2025-01-05 10:00:00,Home,424,37
2025-01-05 11:00:00,Fashion,1000,9
2025-01-05 12:00:00,Home,1351,1
2025-01-05 13:00:00,Grocery,1268,4
2025-01-05 14:00:00,Sports,407,7
2025-01-05 15:00:00,Grocery,753,11
2025-01-05 16:00:00,Grocery,1757,14
2025-01-05 17:00:00,Fashion,384,42
2025-01-05 18:00:00,Electronics,491,19
2025-01-05 19:00:00,Grocery,1861,40
2025-01-05 20:00:00,Home,459,3
2025-01-05 21:00:00,Electronics,868,8
2025-01-05 22:00:00,Home,896,29
2025-01-05 23:00:00,Home,1031,37
2025-01-06 00:00:00,Electronics,264,43
2025-01-06 01:00:00,Electronics,832,9
2025-01-06 02:00:00,Home,680,19
2025-01-06 03:00:00,Fashion,920,12
2025-01-06 04:00:00,Sports,1347,27
2025-01-06 05:00:00,Sports,223,37
2025-01-06 06:00:00,Fashion,443,48
2025-01-06 07:00:00,Electronics,1974,25
2025-01-06 08:00:00,Home,623,45
2025-01-06 09:00:00,Sports,1175,38
2025-01-06 10:00:00,Home,228,48
2025-01-06 11:00:00,Fashion,1258,17
2025-01-06 12:00:00,Home,756,44
2025-01-06 13:00:00,Fashion,1250,33
2025-01-06 14:00:00,Electronics,837,39
2025-01-06 15:00:00,Fashion,1038,14
2025-01-06 16:00:00,Fashion,170,28
2025-01-06 17:00:00,Sports,372,18
2025-01-06 18:00:00,Home,1310,33
2025-01-06 19:00:00,Sports,1126,42
2025-01-06 20:00:00,Grocery,1408,15
2025-01-06 21:00:00,Fashion,121,11
2025-01-06 22:00:00,Grocery,265,36
2025-01-06 23:00:00,Sports,1433,15
2025-01-07 00:00:00,Home,974,48
2025-01-07 01:00:00,Sports,1600,30
2025-01-07 02:00:00,Home,597,15
2025-01-07 03:00:00,Home,533,49
2025-01-07 04:00:00,Electronics,857,23
2025-01-07 05:00:00,Fashion,333,43
2025-01-07 06:00:00,Sports,936,48
2025-01-07 07:00:00,Home,1793,15
2025-01-07 08:00:00,Sports,762,29
2025-01-07 09:00:00,Sports,824,11
2025-01-07 10:00:00,Home,475,45
2025-01-07 11:00:00,Grocery,829,18
2025-01-07 12:00:00,Fashion,1369,40
2025-01-07 13:00:00,Fashion,402,31
2025-01-07 14:00:00,Electronics,504,9
2025-01-07 15:00:00,Electronics,1911,22
2025-01-07 16:00:00,Electronics,1786,11
2025-01-07 17:00:00,Fashion,807,17
2025-01-07 18:00:00,Grocery,1016,33
2025-01-07 19:00:00,Fashion,120,11
2025-01-07 20:00:00,Fashion,356,39
2025-01-07 21:00:00,Fashion,498,8
2025-01-07 22:00:00,Fashion,1652,4
2025-01-07 23:00:00,Grocery,150,36
2025-01-08 00:00:00,Electronics,546,19
2025-01-08 01:00:00,Sports,1393,24
2025-01-08 02:00:00,Electronics,926,41
2025-01-08 03:00:00,Electronics,694,49
2025-01-08 04:00:00,Sports,917,18
2025-01-08 05:00:00,Fashion,735,33
2025-01-08 06:00:00,Grocery,1925,46
2025-01-08 07:00:00,Grocery,1385,36
2025-01-08 08:00:00,Electronics,1488,10
2025-01-08 09:00:00,Sports,1172,14
2025-01-08 10:00:00,Home,1641,7
2025-01-08 11:00:00,Fashion,1752,12
2025-01-08 12:00:00,Electronics,1241,22
2025-01-08 13:00:00,Grocery,1576,27
2025-01-08 14:00:00,Sports,874,48
2025-01-08 15:00:00,Sports,1988,37
2025-01-08 16:00:00,Electronics,1072,11
2025-01-08 17:00:00,Home,1764,36
2025-01-08 18:00:00,Grocery,496,13
2025-01-08 19:00:00,Electronics,782,32
2025-01-08 20:00:00,Home,1150,8
2025-01-08 21:00:00,Sports,810,7
2025-01-08 22:00:00,Fashion,1495,43
2025-01-08 23:00:00,Grocery,1949,43
2025-01-09 00:00:00,Grocery,1980,17
2025-01-09 01:00:00,Home,1220,22
2025-01-09 02:00:00,Electronics,628,46
2025-01-09 03:00:00,Sports,784,34
2025-01-09 04:00:00,Home,712,20
2025-01-09 05:00:00,Fashion,285,8
2025-01-09 06:00:00,Fashion,795,22
2025-01-09 07:00:00,Fashion,314,27
2025-01-09 08:00:00,Home,1374,34
2025-01-09 09:00:00,Sports,315,21
2025-01-09 10:00:00,Grocery,128,15
2025-01-09 11:00:00,Electronics,201,5
2025-01-09 12:00:00,Grocery,222,38
2025-01-09 13:00:00,Sports,153,17
2025-01-09 14:00:00,Grocery,1406,8
2025-01-09 15:00:00,Home,1737,19
2025-01-09 16:00:00,Fashion,1240,5
2025-01-09 17:00:00,Sports,715,23
2025-01-09 18:00:00,Sports,656,19
2025-01-09 19:00:00,Grocery,213,14
2025-01-09 20:00:00,Home,954,10
2025-01-09 21:00:00,Grocery,1666,31
2025-01-09 22:00:00,Grocery,775,13
2025-01-09 23:00:00,Sports,1076,22
2025-01-10 00:00:00,Grocery,800,37
2025-01-10 01:00:00,Fashion,1416,39
2025-01-10 02:00:00,Grocery,1318,10
2025-01-10 03:00:00,Fashion,391,31
2025-01-10 04:00:00,Sports,360,43
2025-01-10 05:00:00,Home,1330,35
2025-01-10 06:00:00,Fashion,663,13
2025-01-10 07:00:00,Home,148,30
2025-01-10 08:00:00,Home,1129,34
2025-01-10 09:00:00,Fashion,478,36
2025-01-10 10:00:00,Sports,1517,35
2025-01-10 11:00:00,Electronics,323,47
2025-01-10 12:00:00,Home,1146,4
2025-01-10 13:00:00,Home,1107,4
2025-01-10 14:00:00,Sports,756,47
2025-01-10 15:00:00,Sports,209,6
2025-01-10 16:00:00,Grocery,823,28
2025-01-10 17:00:00,Sports,1935,30
2025-01-10 18:00:00,Home,652,27
2025-01-10 19:00:00,Fashion,1522,5
2025-01-10 20:00:00,Electronics,1295,44
2025-01-10 21:00:00,Grocery,1105,39
2025-01-10 22:00:00,Fashion,797,35
2025-01-10 23:00:00,Electronics,825,39
2025-01-11 00:00:00,Electronics,405,44
2025-01-11 01:00:00,Electronics,1687,15
2025-01-11 02:00:00,Fashion,1705,19
2025-01-11 03:00:00,Grocery,1831,30
2025-01-11 04:00:00,Grocery,1058,38
2025-01-11 05:00:00,Electronics,1053,32
2025-01-11 06:00:00,Fashion,1274,40
2025-01-11 07:00:00,Electronics,1551,29
2025-01-11 08:00:00,Sports,720,6
2025-01-11 09:00:00,Grocery,1590,26
2025-01-11 10:00:00,Home,729,27
2025-01-11 11:00:00,Electronics,976,35
2025-01-11 12:00:00,Sports,1730,28
2025-01-11 13:00:00,Grocery,1891,5
2025-01-11 14:00:00,Fashion,655,41
2025-01-11 15:00:00,Grocery,166,48
2025-01-11 16:00:00,Fashion,1279,16
2025-01-11 17:00:00,Fashion,934,41
2025-01-11 18:00:00,Electronics,305,18
2025-01-11 19:00:00,Electronics,885,13
2025-01-11 20:00:00,Grocery,254,43
2025-01-11 21:00:00,Sports,1814,25
2025-01-11 22:00:00,Grocery,1632,10
2025-01-11 23:00:00,Home,1695,29
2025-01-12 00:00:00,Fashion,1197,10
2025-01-12 01:00:00,Fashion,1172,6
2025-01-12 02:00:00,Electronics,882,16
2025-01-12 03:00:00,Sports,1590,25
2025-01-12 04:00:00,Electronics,684,44
2025-01-12 05:00:00,Home,807,4
2025-01-12 06:00:00,Grocery,278,37
2025-01-12 07:00:00,Grocery,1171,34
2025-01-12 08:00:00,Sports,1195,19
2025-01-12 09:00:00,Electronics,212,33
2025-01-12 10:00:00,Electronics,856,4
2025-01-12 11:00:00,Home,996,44
2025-01-12 12:00:00,Grocery,920,34
2025-01-12 13:00:00,Electronics,258,12
2025-01-12 14:00:00,Sports,885,31
2025-01-12 15:00:00,Grocery,1903,16
2025-01-12 16:00:00,Home,1939,2
2025-01-12 17:00:00,Sports,1153,49
2025-01-12 18:00:00,Fashion,1220,2
2025-01-12 19:00:00,Home,350,36
2025-01-12 20:00:00,Sports,1642,6
2025-01-12 21:00:00,Electronics,1215,23
2025-01-12 22:00:00,Fashion,212,39
2025-01-12 23:00:00,Home,358,47
2025-01-13 00:00:00,Electronics,206,44
2025-01-13 01:00:00,Fashion,674,37
2025-01-13 02:00:00,Grocery,1513,46
2025-01-13 03:00:00,Electronics,1090,16
2025-01-13 04:00:00,Sports,1481,43
2025-01-13 05:00:00,Home,1906,44
2025-01-13 06:00:00,Fashion,1322,19
2025-01-13 07:00:00,Electronics,526,49
2025-01-13 08:00:00,Grocery,1601,24
2025-01-13 09:00:00,Home,958,27
2025-01-13 10:00:00,Home,1972,7
2025-01-13 11:00:00,Electronics,1626,30
2025-01-13 12:00:00,Grocery,1781,41
2025-01-13 13:00:00,Fashion,1017,14
2025-01-13 14:00:00,Electronics,1696,44
2025-01-13 15:00:00,Fashion,1243,15
2025-01-13 16:00:00,Home,1696,12
2025-01-13 17:00:00,Fashion,1432,29
2025-01-13 18:00:00,Grocery,1661,23
2025-01-13 19:00:00,Sports,726,13
2025-01-13 20:00:00,Grocery,574,9
2025-01-13 21:00:00,Fashion,651,24
2025-01-13 22:00:00,Electronics,443,39
2025-01-13 23:00:00,Home,727,30
2025-01-14 00:00:00,Sports,235,1
2025-01-14 01:00:00,Electronics,376,10
2025-01-14 02:00:00,Electronics,1934,38
2025-01-14 03:00:00,Grocery,1656,47
2025-01-14 04:00:00,Fashion,130,15
2025-01-14 05:00:00,Grocery,346,9
2025-01-14 06:00:00,Fashion,510,13
2025-01-14 07:00:00,Grocery,126,23
2025-01-14 08:00:00,Electronics,172,33
2025-01-14 09:00:00,Home,1220,9
2025-01-14 10:00:00,Fashion,772,3
2025-01-14 11:00:00,Sports,1469,30
2025-01-14 12:00:00,Sports,575,9
2025-01-14 13:00:00,Electronics,1423,25
2025-01-14 14:00:00,Grocery,1422,47
2025-01-14 15:00:00,Grocery,386,24
2025-01-14 16:00:00,Electronics,1572,32
2025-01-14 17:00:00,Sports,311,7
2025-01-14 18:00:00,Sports,1199,36
2025-01-14 19:00:00,Grocery,500,25
2025-01-14 20:00:00,Fashion,754,20
2025-01-14 21:00:00,Home,1157,17
2025-01-14 22:00:00,Fashion,597,36
2025-01-14 23:00:00,Sports,947,26
2025-01-15 00:00:00,Fashion,1639,19
2025-01-15 01:00:00,Home,1451,37
2025-01-15 02:00:00,Fashion,197,48
2025-01-15 03:00:00,Fashion,465,3
2025-01-15 04:00:00,Fashion,1852,43
2025-01-15 05:00:00,Fashion,562,28
2025-01-15 06:00:00,Electronics,127,22
2025-01-15 07:00:00,Sports,812,47
2025-01-15 08:00:00,Home,1509,19
2025-01-15 09:00:00,Sports,372,46
2025-01-15 10:00:00,Electronics,925,16
2025-01-15 11:00:00,Electronics,1250,6
2025-01-15 12:00:00,Electronics,301,37
2025-01-15 13:00:00,Electronics,1644,31
2025-01-15 14:00:00,Fashion,1410,49
2025-01-15 15:00:00,Sports,549,48
2025-01-15 16:00:00,Grocery,1211,34
2025-01-15 17:00:00,Home,1441,31
2025-01-15 18:00:00,Electronics,118,11
2025-01-15 19:00:00,Sports,1716,36
2025-01-15 20:00:00,Electronics,1230,6
2025-01-15 21:00:00,Electronics,1581,27
2025-01-15 22:00:00,Electronics,410,7
2025-01-15 23:00:00,Electronics,511,49
2025-01-16 00:00:00,Electronics,841,32
2025-01-16 01:00:00,Home,723,8
2025-01-16 02:00:00,Sports,831,33
2025-01-16 03:00:00,Electronics,734,47
2025-01-16 04:00:00,Electronics,597,44
2025-01-16 05:00:00,Electronics,343,15
2025-01-16 06:00:00,Electronics,789,27
2025-01-16 07:00:00,Fashion,676,30
2025-01-16 08:00:00,Fashion,1503,22
2025-01-16 09:00:00,Grocery,614,47
2025-01-16 10:00:00,Electronics,306,29
2025-01-16 11:00:00,Grocery,1047,41
2025-01-16 12:00:00,Home,493,48
2025-01-16 13:00:00,Grocery,1144,30
2025-01-16 14:00:00,Sports,1928,2
2025-01-16 15:00:00,Fashion,1650,15
2025-01-16 16:00:00,Fashion,1466,47
2025-01-16 17:00:00,Electronics,817,27
2025-01-16 18:00:00,Electronics,301,7
2025-01-16 19:00:00,Home,219,27
2025-01-16 20:00:00,Home,1772,21
2025-01-16 21:00:00,Sports,1935,13
2025-01-16 22:00:00,Electronics,1930,17
2025-01-16 23:00:00,Electronics,488,11
2025-01-17 00:00:00,Home,1660,10
2025-01-17 01:00:00,Home,1947,33
2025-01-17 02:00:00,Home,333,14
2025-01-17 03:00:00,Fashion,1756,37
2025-01-17 04:00:00,Grocery,701,8
2025-01-17 05:00:00,Grocery,1443,33
2025-01-17 06:00:00,Electronics,811,7
2025-01-17 07:00:00,Fashion,1081,34
2025-01-17 08:00:00,Home,1303,7
2025-01-17 09:00:00,Electronics,956,7
2025-01-17 10:00:00,Fashion,1491,41
